[Header]
[2019-10-30 10:54:27] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 3 (6217) 
[2019-10-30 10:54:27] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 4 (6388) 
[2019-10-30 10:54:29] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 5 (7923) 
[2019-10-30 10:54:29] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 6 (8207) 
[2019-10-30 10:54:29] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 7 (8436) 
[2019-10-30 10:54:29] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 8 (8641) 
[2019-10-30 10:54:30] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 9 (8859) 
[2019-10-30 10:54:30] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 10 (9120) 
[2019-10-30 10:54:30] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 11 (9341) 
[2019-10-30 10:54:30] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 12 (9556) 
[2019-10-30 10:54:31] [8] INFO  ApplicationLogger [Button_Click(48)] - Hello 13 (9782) 
[2019-10-30 10:54:32] [8] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (11668) 
[Footer]

[Header]
[2019-10-30 10:55:00] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (306) 
[2019-10-30 10:55:00] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (454) 
[2019-10-30 10:55:02] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 0 (2055) 
[2019-10-30 10:55:02] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 1 (2599) 
[2019-10-30 10:55:03] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 2 (2802) 
[2019-10-30 10:55:03] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 3 (3012) 
[2019-10-30 10:55:03] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 4 (3246) 
[2019-10-30 10:55:04] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 5 (3808) 
[2019-10-30 10:55:04] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 6 (4304) 
[2019-10-30 10:55:06] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 7 (6152) 
[2019-10-30 10:55:06] [9] INFO  ApplicationLogger [Button_Click(48)] - Hello 8 (6378) 
